Wall time,Step,Value
1737616960.5885775,474,-12.730792999267578
1737617885.969852,475,-12.64816951751709
1737618811.385145,476,-12.584716796875
1737620008.5723264,477,-12.3213529586792
1737621487.5950968,478,-12.60189437866211
1737622985.654524,479,-12.49923610687256
1737624441.9692233,480,-12.689208984375
1737625677.4042227,481,-12.6139554977417
1737626702.743346,482,-12.615025520324709
1737627755.600366,483,-12.783373832702637
1737628708.7547162,484,-12.82176113128662
1737629636.7922437,485,-12.692017555236816
1737630563.930526,486,-12.467799186706545
1737631551.463234,487,-12.416186332702637
1737634072.2413604,488,-12.847432136535645
1737634992.9467225,489,-12.67861270904541
1737635913.6678069,490,-12.11373805999756
1737636834.3977275,491,-12.409778594970703
1737637755.031439,492,-12.848482131958008
1737638675.787775,493,-12.561046600341797
1737639596.5028746,494,-12.633234977722168
1737640517.283675,495,-12.703520774841309
1737641437.985371,496,-12.87992000579834
1737642358.620308,497,-12.712912559509276
1737643279.4050498,498,-12.337862014770508
1737644200.2807937,499,-12.649930000305176
1737645121.2039275,500,-12.378957748413086
1737646041.78293,501,-12.729273796081545
1737646962.5863738,502,-12.873457908630373
1737647883.1617048,503,-12.854559898376465
1737648804.069647,504,-12.320541381835938
1737649724.958385,505,-12.876227378845217
1737650645.3527467,506,-12.99356746673584
1737651566.1693616,507,-12.434992790222168
1737652486.745427,508,-12.648382186889648
1737653407.104385,509,-12.535881996154783
1737654327.9417095,510,-12.447911262512209
1737655248.5979557,511,-12.26280689239502
1737656169.2769034,512,-12.735692977905272
1737657089.778854,513,-12.915291786193848
1737658010.1739829,514,-12.775361061096191
1737658930.8157475,515,-12.657522201538086
1737659851.5187063,516,-12.780795097351074
1737660772.1229415,517,-12.697436332702637
1737661692.9137905,518,-12.792851448059082
1737662613.5497396,519,-12.998870849609377
1737663534.2008004,520,-12.899828910827637
1737664454.8187954,521,-13.004907608032228
1737665375.4119046,522,-12.896528244018556
1737666296.0335364,523,-12.954737663269045
1737667216.7521105,524,-12.654271125793455
1737668137.2406182,525,-12.991897583007812
1737669058.1402214,526,-13.071356773376465
1737669978.7452722,527,-12.969504356384276
1737670899.35013,528,-12.97322940826416
1737671819.5593154,529,-13.127327919006348
1737672740.66881,530,-12.927148818969728
1737673661.290566,531,-12.293545722961426
1737674582.1391728,532,-12.645933151245115
1737675502.745077,533,-12.748969078063965
1737676423.3468022,534,-12.928324699401855
1737677343.824283,535,-13.10574722290039
1737678264.4245317,536,-13.229365348815918
1737679185.0798268,537,-12.43756103515625
1737680105.9543746,538,-12.866692543029783
1737681026.5201664,539,-13.239501953125
1737681947.1929948,540,-12.857147216796877
1737682867.5565162,541,-13.170408248901367
1737683787.9342637,542,-12.907553672790527
1737684710.0517187,543,-12.997533798217772
1737685630.6416247,544,-12.874247550964355
1737686551.2254322,545,-12.850451469421388
1737687472.0041652,546,-12.371521949768066
1737688392.541698,547,-12.918793678283691
1737689313.2534325,548,-12.787013053894045
1737690246.0363934,549,-13.192343711853027
1737691469.7075813,550,-13.114481925964355
1737692677.6450236,551,-13.212178230285645
1737693698.5014706,552,-12.969117164611816
1737694677.2043805,553,-13.075403213500977
1737696010.450436,554,-12.76990032196045
1737697353.4498053,555,-12.95444107055664
1737698643.4466698,556,-12.859750747680664
1737699634.7867148,557,-12.906095504760742
1737700917.154458,558,-12.78196620941162
1737702215.3961332,559,-12.50790023803711
1737703524.4205844,560,-13.019596099853516
1737704750.9736466,561,-13.265043258666992
1737705683.104266,562,-12.785452842712402
1737706615.091298,563,-12.594679832458496
1737707547.43924,564,-12.961053848266602
1737708479.8255403,565,-13.14322566986084
1737709412.2716682,566,-13.156708717346191
1737710363.289793,567,-13.051000595092772
1737711516.645506,568,-12.98627758026123
1737712453.9698913,569,-12.957145690917969
1737713535.0206206,570,-12.670666694641112
1737714884.81148,571,-13.259339332580566
1737716157.243584,572,-12.53921890258789
1737717385.1764338,573,-13.317551612854004
1737718589.8065028,574,-13.298576354980469
1737719647.1731322,575,-13.252321243286133
1737720568.2506175,576,-13.296672821044922
1737721488.1733837,577,-13.331494331359863
1737722407.8091152,578,-13.295961380004885
1737723327.9467795,579,-12.939953804016112
1737724247.841162,580,-13.391270637512209
1737725167.8717394,581,-13.10543155670166
1737726088.058408,582,-13.286910057067873
1737727008.2026682,583,-12.909955024719238
1737727928.3159351,584,-12.97099781036377
1737728848.28157,585,-13.222076416015623
1737729768.414475,586,-13.41892910003662
1737730688.384112,587,-13.250395774841309
1737731608.16178,588,-12.47471809387207
1737732527.8014653,589,-13.431535720825195
1737733447.9365604,590,-12.989988327026367
1737734368.2257686,591,-13.437554359436035
1737735288.3161416,592,-13.415203094482422
1737736208.2036765,593,-13.341064453125
1737737128.0981164,594,-13.041462898254396
1737738048.1902926,595,-12.945151329040527
1737738968.2492266,596,-12.801730155944824
1737739888.1293197,597,-12.94100856781006
1737740808.4233968,598,-12.616024017333984
1737741728.7367158,599,-12.76618194580078
